DFF 1.1
	

	IG-XL Version		9.10.00_uflx(P5.2) 07.23.19.11.00	
	Test Program		LR68_CP1_X4_E04_200116_V04A_PROD_BCV0p71_25C.igxl	
	Date		43847.8305555556	
	User		SUFLX641\wafer	
	Computer Name		SUFLX641	
	Computer OS		Windows 7 Service Pack 1	
	Computer Speed		~3292 Mhz GenuineIntel Intel64 Family 6 Model 45 Stepping 7 (8 Processor(s))	
	Computer Memory		33476168 KB RAM	
	DSP PC		1 DSP PC(s) with 1 Processor(s), GenuineIntel Intel64 Family 6 Model 62 Stepping 4 each with 10 Cores per processor 16	
	Tester		Jaguar	
	Job		CP1	
	Channel Map		ChannelMap_CP_4_site	
	Part	
	Environment	
	Sites		4	
	SitesStartingCount		1	
	Enable Words		Bintable,Temp_25C,CP,CFG_UDR_MON_Read_Enable,CFG_Enable,BKM_Fuse,CFG_Early_Enable,ECID_Enable,CP1,EVS,ECID_DEID_Enable,ECID_nonDEID_Enable,UDR_P_Enable,UDR_E_Enable,MON_Enable,HardIPBin,Prod_CP1,HARDIP_PCIE,HARDIP_PCIEREFBUF,HARDIP_CIO,HARDIP_LPDPRX,HARDIP_LPDPTX,HARDIP_ADC,HARDIP_SEPVM,HARDIP_RLXOSC,HARDIP_AMP,HARDIP_MIPI,HARDIP_EUSB,HARDIP_LLPS,HARDIP_FRO,HARDIP_DCM,HARDIP_IVDM,HARDIP_DSGRINGS,HARDIP_PSR1,HARDIP_VTHSENSOR,HARDIP_WRITERLEAKER,HARDIP_PCIEREFPLL,HARDIP_PCIETXPLL,HARDIP_PCIEAUSPLL,HARDIP_LPDPAUSPLL,HARDIP_CIO3PLL,HARDIP_CIOAUSPLL,HARDIP_ADCLK,HARDIP_SOCPLL,HARDIP_DDRPLL,HARDIP_ULPPLL,HARDIP_FLPPLL,eFuse_All_Enable,XI0_nWire,UID_Enable,UDR_E_Early_Enable,UDR_P_Early_Enable,HARDIP_MTRTSNS,HARDIP_MTRSNS,HARDIP_MTRGR,HARDIP_PCMRINGS,HARDIP_SEPDFM,HardIP_Autorange,Prod_All,Mbist_FingerPrint,Mbist_FingerPrint_Vector,BV_Mbist,UARTToDatalog,Enable_HardIP,SPIROM_1_Write	
	Run Mode		Run	
	Total Execution Time		180.5589799	
	Total Results Overhang		N/A	
	Session Comment	


	Flow Sheet	Line	Flow Step		VBT	
				Total	PreBody	Body	PostBody	TName	TNum	
	Flow_SocMbist	537	SocMbist_Vmargin1_BIST_PL01_PP_TONA0_S_PL01_BI_GR20_BST_JTG_UNS_MRXXXX_SI_SRVB_F100_MHV	0.0343495					15043800	
	Flow_SocMbist	538	BINTABLE	0.0000234	
	Flow_SocMbist	539	BINTABLE	0.0000165	
	Flow_SocMbist	540	SocMbist_VRS_TEST_DATA_REG_IN01_PP_TONA0_S_IN01_BI_XXXX_TDR_JTG_UNS_ALLFRV_SI_DSRM00_NV	0.0179944					15005300	
	Flow_SocMbist	541	NOP	0.0000174					15005400	
	Flow_SocMbist	542	NOP	0.0000143					15005500	
	Flow_SocMbist	543	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G1_MLV	0.0257046					15044200	
	Flow_SocMbist	544	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G2_MLV	0.0144702					15044300	
	Flow_SocMbist	545	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G3_MLV	0.0137079					15044400	
	Flow_SocMbist	546	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G4_MLV	0.013344					15044500	
	Flow_SocMbist	547	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G5_MLV	0.0133078					15044600	
	Flow_SocMbist	548	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G6_MLV	0.0133084					15044700	
	Flow_SocMbist	549	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G7_MLV	0.0135554					15044800	
	Flow_SocMbist	550	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G8_MLV	0.0132948					15044900	
	Flow_SocMbist	551	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G9_MLV	0.0131666					15045000	
	Flow_SocMbist	552	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR04_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G10_MLV	0.0132222					15045100	
	Flow_SocMbist	553	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR05_BST_JTG_UNS_MLXXXX_SI_SRVA_F100_MLV	0.0138329					15045200	
	Flow_SocMbist	554	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR06_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G1_MLV	0.0137131					15045300	
	Flow_SocMbist	555	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR06_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G2_MLV	0.0132189					15045400	
	Flow_SocMbist	556	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR06_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G3_MLV	0.0143694					15045500	
	Flow_SocMbist	557	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR06_BST_JTG_UNS_MLXXXX_SI_SRVA_F100G4_MLV	0.0134767					15045600	
	Flow_SocMbist	558	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR07_BST_JTG_UNS_MSXXXX_SI_SRVA_F100_MLV	0.0295734					15045700	
	Flow_SocMbist	559	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR08_BST_JTG_UNS_MSXXXX_SI_SRVA_F100_MLV	0.0140522					15045800	
	Flow_SocMbist	560	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR09_BST_JTG_UNS_MSXXXX_SI_SRVA_F100_MLV	0.0212656					15045900	
	Flow_SocMbist	561	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR10_BST_JTG_UNS_MIXXXX_SI_SRVA_F100_MLV	0.0357573					15046000	
	Flow_SocMbist	562	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR11_BST_JTG_UNS_MIXXXX_SI_SRVA_F100_MLV	0.0350686					15046100	
	Flow_SocMbist	563	NOP	0.0000171					15007600	
	Flow_SocMbist	564	NOP	0.0000153					15007700	
	Flow_SocMbist	565	NOP	0.0000137					15007800	
	Flow_SocMbist	566	NOP	0.0000137					15007900	
	Flow_SocMbist	567	NOP	0.0000137					15008000	
	Flow_SocMbist	568	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR07_BST_JTG_UNS_MPXXXX_SI_SRVB_F100_MLV	0.0109896					15046700	
	Flow_SocMbist	569	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR08_BST_JTG_UNS_MPXXXX_SI_SRVB_F100_MLV	0.009188					15046800	
	Flow_SocMbist	570	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR09_BST_JTG_UNS_MPXXXX_SI_SRVB_F100_MLV	0.0089273					15046900	
	Flow_SocMbist	571	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR10_BST_JTG_UNS_MPXXXX_SI_SRVB_F100_MLV	0.0105815					15047000	
	Flow_SocMbist	572	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR11_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0142382					15047100	
	Flow_SocMbist	573	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR12_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0351638					15047200	
	Flow_SocMbist	574	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR13_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0212364					15047300	
	Flow_SocMbist	575	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR14_BST_JTG_UNS_MIXXXX_SI_SRVB_F100_MLV	0.0345041					15047400	
	Flow_SocMbist	576	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR15_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0210939					15047500	
	Flow_SocMbist	577	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR16_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0206034					15047600	
	Flow_SocMbist	578	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR17_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0205639					15047700	
	Flow_SocMbist	579	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR18_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0138086					15047800	
	Flow_SocMbist	580	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR19_BST_JTG_UNS_MSXXXX_SI_SRVB_F100_MLV	0.0343822					15047900	
	Flow_SocMbist	581	SocMbist_Vmargin3_BIST_PL01_PP_TONA0_S_PL01_BI_GR20_BST_JTG_UNS_MRXXXX_SI_SRVB_F100_MLV	0.0347377					15048000	
	Flow_SocMbist	582	BINTABLE	0.0000215	
	Flow_SocMbist	583	BINTABLE	0.0000165	
	Flow_SocMbist	584	BINTABLE	0.0000158	
	Flow_SocMbist	585	NOP	0.0000137	
	Flow_SocMbist	586	NOP	0.0000156	
	Flow_SocMbist	587	NOP	0.0000137	
	Flow_SocMbist	588	NOP	0.0000133	
	Flow_SocMbist	589	NOP	0.0000134	
	Flow_SocMbist	590	NOP	0.0000143	
	Flow_SocMbist	591	NOP	0.0000131	
	Flow_SocMbist	592	NOP	0.0000134	
	Flow_SocMbist	593	NOP	0.0000134	
	Flow_SocMbist	594	NOP	0.0000131	
	Flow_SocMbist	595	NOP	0.000013	
	Flow_SocMbist	596	NOP	0.0000131	
	Flow_SocMbist	597	NOP	0.0000133	
	Flow_SocMbist	598	NOP	0.0000131	
	Flow_SocMbist	599	NOP	0.0000134	
	Flow_SocMbist	600	NOP	0.0000137	
	Flow_SocMbist	601	NOP	0.000013	
	Flow_SocMbist	602	NOP	0.0000131	
	Flow_SocMbist	603	NOP	0.000013	
	Flow_SocMbist	604	NOP	0.0000134	
	Flow_SocMbist	605	NOP	0.000013	
	Flow_SocMbist	606	NOP	0.0000131	
	Flow_SocMbist	607	NOP	0.0000131	
	Flow_SocMbist	608	NOP	0.0000134	
	Flow_SocMbist	609	NOP	0.0000131	
	Flow_SocMbist	610	NOP	0.0000134	
	Flow_SocMbist	611	NOP	0.0000133	
	Flow_SocMbist	612	NOP	0.0000134	
	Flow_SocMbist	613	NOP	0.0000134	
	Flow_SocMbist	614	NOP	0.0000131	
	Flow_SocMbist	615	NOP	0.000013	
	Flow_SocMbist	616	NOP	0.0000131	
	Flow_SocMbist	617	NOP	0.000013	
	Flow_SocMbist	618	NOP	0.000013	
	Flow_SocMbist	619	NOP	0.0000133	
	Flow_SocMbist	620	NOP	0.0000131	
	Flow_SocMbist	621	NOP	0.0000131	
	Flow_SocMbist	622	NOP	0.0000133	
	Flow_SocMbist	623	NOP	0.0000131	
	Flow_SocMbist	624	NOP	0.0000131	
	Flow_SocMbist	625	NOP	0.0000131	
	Flow_SocMbist	626	NOP	0.0000134	
	Flow_SocMbist	627	NOP	0.0000134	
	Flow_SocMbist	628	NOP	0.0000134	
	Flow_SocMbist	629	NOP	0.0000131	
	Flow_SocMbist	630	NOP	0.0000131	
	Flow_SocMbist	631	NOP	0.0000131	
	Flow_SocMbist	632	NOP	0.0000131	
	Flow_SocMbist	633	NOP	0.0000133	
	Flow_SocMbist	634	NOP	0.0000134	
	Flow_SocMbist	635	NOP	0.000013	
	Flow_SocMbist	636	NOP	0.0000131	
	Flow_SocMbist	637	NOP	0.0000175	
	Flow_SocMbist	638	NOP	0.000013	
	Flow_SocMbist	639	NOP	0.0000134	
	Flow_SocMbist	640	NOP	0.0000134	
	Flow_SocMbist	641	NOP	0.0000131	
	Flow_SocMbist	642	NOP	0.0000136	
	Flow_SocMbist	643	NOP	0.0000134	
	Flow_SocMbist	644	NOP	0.000013	
	Flow_SocMbist	645	NOP	0.0000128	
	Flow_SocMbist	646	NOP	0.000013	
	Flow_SocMbist	647	NOP	0.0000131	
	Flow_SocMbist	648	NOP	0.0000134	
	Flow_SocMbist	649	NOP	0.000013	
	Flow_SocMbist	650	NOP	0.0000131	
	Flow_SocMbist	651	NOP	0.0000131	
	Flow_SocMbist	652	NOP	0.0000131	
	Flow_SocMbist	653	NOP	0.0000131	
	Flow_SocMbist	654	NOP	0.0000133	
	Flow_SocMbist	655	NOP	0.000013	
	Flow_SocMbist	656	NOP	0.0000131	
	Flow_SocMbist	657	NOP	0.0000131	
	Flow_SocMbist	658	NOP	0.0000134	
	Flow_SocMbist	659	NOP	0.0000131	
	Flow_SocMbist	660	NOP	0.0000133	
	Flow_SocMbist	661	NOP	0.0000131	
	Flow_SocMbist	662	NOP	0.000013	
	Flow_SocMbist	663	NOP	0.0000131	
	Flow_SocMbist	664	NOP	0.000013	
	Flow_SocMbist	665	NOP	0.0000131	
	Flow_SocMbist	666	NOP	0.0000131	
	Flow_SocMbist	667	NOP	0.0000131	
	Flow_SocMbist	668	NOP	0.0000134	
	Flow_SocMbist	669	NOP	0.000013	
	Flow_SocMbist	670	NOP	0.0000134	
	Flow_SocMbist	671	NOP	0.000013	
	Flow_SocMbist	672	NOP	0.0000131	
	Flow_SocMbist	673	NOP	0.000013	
	Flow_SocMbist	674	NOP	0.0000134	
	Flow_SocMbist	675	NOP	0.0000134	
	Flow_SocMbist	676	NOP	0.0000131	
	Flow_SocMbist	677	NOP	0.0000131	
	Flow_SocMbist	678	NOP	0.0000134	
	Flow_SocMbist	679	NOP	0.000013	
	Flow_SocMbist	680	NOP	0.0000134	
	Flow_SocMbist	681	NOP	0.000013	
	Flow_SocMbist	682	NOP	0.000013	
	Flow_SocMbist	683	NOP	0.0000131	
	Flow_SocMbist	684	NOP	0.000013	
	Flow_SocMbist	685	NOP	0.0000131	
	Flow_SocMbist	686	NOP	0.0000134	
	Flow_SocMbist	687	NOP	0.0000131	
	Flow_SocMbist	688	NOP	0.000013	
	Flow_SocMbist	689	NOP	0.0000134	
	Flow_SocMbist	690	NOP	0.0000131	
	Flow_SocMbist	691	NOP	0.0000131	
	Flow_SocMbist	692	BINTABLE	0.0000149	
	Flow_SocMbist	693	SocMbist_VRS_TEST_DATA_REG_IN01_PP_TONA0_S_IN01_BI_XXXX_TDR_JTG_UNS_ALLFRV_SI_DSRM00_NV	0.0178568					15005300	
	Flow_SocMbist	694	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR02_ERT_JTG_1WD_MSXXXX_SI_SRVABIST_F100_HV	0.0173772					15018800	
	Flow_SocMbist	695	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR03_ERT_JTG_1WD_MDXXXX_SI_SRVABIST_F100_HV	0.0095043					15018900	
	Flow_SocMbist	696	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G1_HV	0.0073746					15019000	
	Flow_SocMbist	697	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G2_HV	0.0069348					15019100	
	Flow_SocMbist	698	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G3_HV	0.0069964					15019200	
	Flow_SocMbist	699	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G4_HV	0.0069093					15019300	
	Flow_SocMbist	700	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G5_HV	0.0068231					15019400	
	Flow_SocMbist	701	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G6_HV	0.007392					15019500	
	Flow_SocMbist	702	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G7_HV	0.0080555					15019600	
	Flow_SocMbist	703	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G8_HV	0.0074365					15019700	
	Flow_SocMbist	704	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G9_HV	0.007086					15019800	
	Flow_SocMbist	705	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G10_HV	0.0071453					15019900	
	Flow_SocMbist	706	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR05_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100_HV	0.0071351					15020000	
	Flow_SocMbist	707	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR06_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G1_HV	0.0070303					15020100	
	Flow_SocMbist	708	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR06_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G2_HV	0.0068859					15020200	
	Flow_SocMbist	709	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR06_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G3_HV	0.0065484					15020300	
	Flow_SocMbist	710	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR06_ERT_JTG_1WD_MLXXXX_SI_SRVABIST_F100G4_HV	0.006485					15020400	
	Flow_SocMbist	711	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR07_ERT_JTG_1WD_MSXXXX_SI_SRVABIST_F100_HV	0.0110486					15020500	
	Flow_SocMbist	712	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR08_ERT_JTG_1WD_MSXXXX_SI_SRVABIST_F100_HV	0.0077152					15020600	
	Flow_SocMbist	713	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR09_ERT_JTG_1WD_MSXXXX_SI_SRVABIST_F100_HV	0.007908					15020700	
	Flow_SocMbist	714	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR10_ERT_JTG_1WD_MIXXXX_SI_SRVABIST_F100_HV	0.0082882					15020800	
	Flow_SocMbist	715	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR11_ERT_JTG_1WD_MIXXXX_SI_SRVABIST_F100_HV	0.0089771					15020900	
	Flow_SocMbist	716	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR02_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0080247					15021000	
	Flow_SocMbist	717	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR03_ERT_JTG_1WD_MCXXXX_SI_SRVBBIST_F100_HV	0.0078626					15021100	
	Flow_SocMbist	718	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR07_ERT_JTG_1WD_MPXXXX_SI_SRVBBIST_F100_HV	0.0073286					15021200	
	Flow_SocMbist	719	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR08_ERT_JTG_1WD_MPXXXX_SI_SRVBBIST_F100_HV	0.0127389					15021300	
	Flow_SocMbist	720	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR09_ERT_JTG_1WD_MPXXXX_SI_SRVBBIST_F100_HV	0.0072722					15021400	
	Flow_SocMbist	721	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR10_ERT_JTG_1WD_MPXXXX_SI_SRVBBIST_F100_HV	0.0072029					15021500	
	Flow_SocMbist	722	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR11_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0082574					15021600	
	Flow_SocMbist	723	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR12_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0112894					15021700	
	Flow_SocMbist	724	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR13_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0082832					15021800	
	Flow_SocMbist	725	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR14_ERT_JTG_1WD_MIXXXX_SI_SRVBBIST_F100_HV	0.0103513					15021900	
	Flow_SocMbist	726	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR15_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0106027					15022000	
	Flow_SocMbist	727	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR16_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0103158					15022100	
	Flow_SocMbist	728	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR17_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0106853					15022200	
	Flow_SocMbist	729	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR18_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0086483					15022300	
	Flow_SocMbist	730	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR19_ERT_JTG_1WD_MSXXXX_SI_SRVBBIST_F100_HV	0.0090797					15022400	
	Flow_SocMbist	731	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR20_ERT_JTG_1WD_MRXXXX_SI_SRVBBIST_F100_HV	0.0076101					15022500	
	Flow_SocMbist	732	SocMbist_VRS_TEST_DATA_REG_IN01_PP_TONA0_S_IN01_BI_CHIP_TDR_JTG_UNS_ALLFRV_SI_EMA_ERT_NV	0.0175493					15022600	
	Flow_SocMbist	733	SocMbist_VRS_PLL_INIT_IN01_PP_TONA0_S_IN01_BI_XXXX_PLL_JTG_UNS_F00024_SI_FROM_F00100_NV	0.007783					15022700	
	Flow_SocMbist	734	SocMbist_VRS_PLL_INIT_IN01_PP_TONA0_S_IN01_BI_XXXX_PLL_JTG_UNS_F00024_SI_MP_NV	0.0081613					15022800	
	Flow_SocMbist	735	SocMbist_VRS_PLL_INIT_IN01_PP_TONA0_S_IN01_BI_XXXX_PLL_JTG_UNS_F00024_SI_MD_NV	0.0074679					15022900	
	Flow_SocMbist	736	SocMbist_RETENTION_Wait100mS_ERTBIST_Retention	0.1335936					15052400	
	Flow_SocMbist	737	SocMbist_VRS_PLL_INIT_IN01_PP_TONA0_S_IN01_BI_XXXX_PLL_JTG_UNS_F00100_SI_FROM_F00024_NV	0.0184902					15023100	
	Flow_SocMbist	738	SocMbist_VRS_PLL_INIT_IN01_PP_TONA0_S_IN01_BI_XXXX_PLL_JTG_UNS_F00100_SI_MP_NV	0.0079466					15018600	
	Flow_SocMbist	739	SocMbist_VRS_PLL_INIT_IN01_PP_TONA0_S_IN01_BI_XXXX_PLL_JTG_UNS_F00100_SI_MD_NV	0.0074592					15018500	
	Flow_SocMbist	740	SocMbist_VRS_TEST_DATA_REG_IN01_PP_TONA0_S_IN01_BI_CHIP_TDR_JTG_UNS_ALLFRV_SI_EMA_DEF_NV	0.0070417					15023400	
	Flow_SocMbist	741	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR02_ERT_JTG_1RD_MSXXXX_SI_SRVABIST_F100_HV	0.0172983					15023500	
	Flow_SocMbist	742	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR03_ERT_JTG_1RD_MDXXXX_SI_SRVABIST_F100_HV	0.0089317					15023600	
	Flow_SocMbist	743	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G1_HV	0.0065572					15053100	
	Flow_SocMbist	744	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G2_HV	0.0075852					15053200	
	Flow_SocMbist	745	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G3_HV	0.006714					15053300	
	Flow_SocMbist	746	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G4_HV	0.0068844					15053400	
	Flow_SocMbist	747	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G5_HV	0.007277					15053500	
	Flow_SocMbist	748	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G6_HV	0.0079775					15053600	
	Flow_SocMbist	749	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G7_HV	0.0072626					15053700	
	Flow_SocMbist	750	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G8_HV	0.0070862					15053800	
	Flow_SocMbist	751	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G9_HV	0.0068928					15053900	
	Flow_SocMbist	752	SocMbist_VRS_EXT_RETENTION_PL01_PP_TONA0_S_PL01_BI_GR04_ERT_JTG_1RD_MLXXXX_SI_SRVABIST_F100G10_HV	0.0069198					15054000	
